Gene stable ID	Protein stable ID version
ENSG00000182718	ENSP00000453770.2
ENSG00000182718	ENSP00000453694.2
ENSG00000182718	ENSP00000452858.2
ENSG00000182718	ENSP00000503757.1
ENSG00000182718	ENSP00000503855.1
ENSG00000182718	ENSP00000453945.2
ENSG00000182718	ENSP00000503850.1
ENSG00000182718	ENSP00000504035.1
ENSG00000182718	ENSP00000453859.2
ENSG00000182718	ENSP00000387545.3
ENSG00000182718	ENSP00000453039.2
ENSG00000182718	
ENSG00000182718	ENSP00000346032.3
ENSG00000182718	ENSP00000453754.1
ENSG00000182718	ENSP00000411352.2
ENSG00000182718	ENSP00000453464.1
ENSG00000182718	ENSP00000453841.1
ENSG00000182718	ENSP00000454096.1
ENSG00000182718	ENSP00000452876.1
ENSG00000182718	ENSP00000453556.1
ENSG00000182718	ENSP00000453925.1
ENSG00000182718	ENSP00000453356.1
ENSG00000182718	ENSP00000453579.1
ENSG00000182718	ENSP00000452921.1
ENSG00000182718	ENSP00000453174.1
ENSG00000182718	ENSP00000453663.1
ENSG00000182718	ENSP00000453739.1
ENSG00000182718	ENSP00000453000.1
ENSG00000182718	ENSP00000452958.1
ENSG00000182718	ENSP00000453566.1
ENSG00000182718	ENSP00000453742.1
ENSG00000221931	ENSP00000333724.2
ENSG00000170953	
ENSG00000170953	ENSP00000307159.2
ENSG00000167553	
ENSG00000167553	ENSP00000443475.1
ENSG00000167553	ENSP00000447669.1
ENSG00000167553	ENSP00000448646.1
ENSG00000167553	ENSP00000447910.1
ENSG00000167553	ENSP00000448211.1
ENSG00000167553	ENSP00000301072.7
ENSG00000280135	
ENSG00000280090	ENSP00000348449.3
ENSG00000167378	ENSP00000387535.1
ENSG00000167378	ENSP00000472250.1
ENSG00000167378	
ENSG00000025796	ENSP00000357998.4
ENSG00000025796	
ENSG00000025796	ENSP00000403144.1
ENSG00000025796	ENSP00000410968.1
ENSG00000255223	ENSP00000432417.2
ENSG00000181371	ENSP00000323354.2
ENSG00000196099	ENSP00000311038.2
ENSG00000306144	
ENSG00000172188	ENSP00000492971.1
ENSG00000306176	
ENSG00000237675	
ENSG00000172377	ENSP00000493370.1
ENSG00000172377	ENSP00000493104.1
ENSG00000124444	ENSP00000375827.2
ENSG00000124444	ENSP00000436182.1
ENSG00000124444	ENSP00000435899.1
ENSG00000124444	ENSP00000435934.1
ENSG00000124444	ENSP00000435463.1
ENSG00000124444	ENSP00000337852.4
ENSG00000124444	
ENSG00000167800	ENSP00000335191.3
ENSG00000306200	
ENSG00000306217	
ENSG00000306250	
ENSG00000306279	
ENSG00000306301	
ENSG00000306325	
ENSG00000180934	ENSP00000493047.1
ENSG00000180934	ENSP00000493266.1
ENSG00000180934	ENSP00000493321.1
ENSG00000290706	
ENSG00000089250	ENSP00000320758.6
ENSG00000089250	ENSP00000337459.4
ENSG00000089250	
ENSG00000089250	ENSP00000477999.1
ENSG00000048052	ENSP00000401669.2
ENSG00000048052	ENSP00000516728.1
ENSG00000048052	
ENSG00000048052	ENSP00000409003.2
ENSG00000048052	ENSP00000412497.2
ENSG00000048052	ENSP00000392564.1
ENSG00000048052	ENSP00000411422.1
ENSG00000048052	ENSP00000505081.1
ENSG00000048052	ENSP00000478829.1
ENSG00000048052	ENSP00000384382.3
ENSG00000048052	ENSP00000384657.3
ENSG00000048052	ENSP00000408617.2
ENSG00000048052	ENSP00000509161.1
ENSG00000048052	ENSP00000395655.2
ENSG00000048052	ENSP00000506070.1
ENSG00000048052	ENSP00000516731.1
ENSG00000048052	ENSP00000516732.1
ENSG00000048052	ENSP00000384017.1
ENSG00000048052	ENSP00000516733.1
ENSG00000048052	ENSP00000415095.1
ENSG00000048052	ENSP00000383912.1
ENSG00000048052	ENSP00000410337.2
ENSG00000048052	ENSP00000404763.1
ENSG00000048052	ENSP00000388568.2
ENSG00000048052	ENSP00000430036.1
ENSG00000198283	ENSP00000353537.2
ENSG00000163825	ENSP00000507138.1
ENSG00000163825	ENSP00000296142.3
ENSG00000252311	
ENSG00000174970	ENSP00000493281.2
ENSG00000174970	ENSP00000311477.2
ENSG00000254241	
ENSG00000104332	ENSP00000220772.3
ENSG00000104332	ENSP00000369174.3
ENSG00000131143	ENSP00000454869.1
ENSG00000131143	
ENSG00000131143	ENSP00000455437.1
ENSG00000131143	ENSP00000455030.1
ENSG00000131143	ENSP00000457513.1
ENSG00000131143	ENSP00000253452.2
ENSG00000131143	ENSP00000457015.1
ENSG00000131143	ENSP00000455301.1
ENSG00000131143	ENSP00000456452.1
ENSG00000131143	ENSP00000454714.1
ENSG00000167359	ENSP00000369559.1
ENSG00000226763	ENSP00000476253.1
ENSG00000226763	ENSP00000414512.1
ENSG00000163827	ENSP00000379241.3
ENSG00000163827	ENSP00000296144.3
ENSG00000163827	ENSP00000507018.1
ENSG00000163827	
ENSG00000279012	ENSP00000485407.1
ENSG00000181616	ENSP00000493308.2
ENSG00000181616	ENSP00000326259.5
ENSG00000274845	
ENSG00000288582	
ENSG00000181718	ENSP00000493233.1
ENSG00000306360	
ENSG00000168497	ENSP00000305675.4
ENSG00000306380	
ENSG00000229404	
ENSG00000062822	ENSP00000470726.1
ENSG00000062822	
ENSG00000062822	ENSP00000473052.1
ENSG00000062822	ENSP00000481858.2
ENSG00000062822	ENSP00000472600.2
ENSG00000062822	ENSP00000496078.1
ENSG00000062822	ENSP00000406046.1
ENSG00000062822	ENSP00000472445.1
ENSG00000062822	ENSP00000472607.2
ENSG00000062822	ENSP00000510052.1
ENSG00000062822	ENSP00000495618.2
ENSG00000062822	ENSP00000469115.1
ENSG00000062822	ENSP00000469308.1
ENSG00000186714	ENSP00000335325.5
ENSG00000186714	ENSP00000434365.1
ENSG00000186714	
ENSG00000186714	ENSP00000436440.1
ENSG00000213946	
ENSG00000271536	
ENSG00000147573	ENSP00000323913.4
ENSG00000147573	ENSP00000297348.8
ENSG00000147573	ENSP00000276573.7
ENSG00000147573	ENSP00000332302.4
ENSG00000147573	
ENSG00000163017	ENSP00000410706.2
ENSG00000163017	
ENSG00000163017	ENSP00000392894.1
ENSG00000163017	ENSP00000386929.3
ENSG00000163017	ENSP00000387182.1
ENSG00000163017	ENSP00000410020.1
ENSG00000163017	ENSP00000295137.3
ENSG00000163017	ENSP00000386857.1
ENSG00000306410	
ENSG00000231138	
ENSG00000283913	
ENSG00000172464	ENSP00000442701.2
ENSG00000166884	ENSP00000300127.2
ENSG00000177963	ENSP00000432008.1
ENSG00000177963	ENSP00000325941.5
ENSG00000177963	ENSP00000436610.1
ENSG00000177963	ENSP00000435167.1
ENSG00000177963	
ENSG00000177963	ENSP00000433968.1
ENSG00000177963	ENSP00000487470.1
ENSG00000177963	ENSP00000434833.1
ENSG00000177963	ENSP00000433009.1
ENSG00000177963	ENSP00000436192.1
ENSG00000177963	ENSP00000434896.1
ENSG00000177963	ENSP00000431163.1
ENSG00000238420	
ENSG00000232778	
ENSG00000272476	
ENSG00000224987	
ENSG00000253090	
ENSG00000231112	
ENSG00000306423	
ENSG00000146263	ENSP00000275053.4
ENSG00000146263	ENSP00000508046.1
ENSG00000146263	ENSP00000358254.2
ENSG00000146263	
ENSG00000146263	ENSP00000422627.1
ENSG00000146263	ENSP00000427288.1
ENSG00000146263	ENSP00000421225.1
ENSG00000306430	
ENSG00000306435	
ENSG00000306483	
ENSG00000306492	
ENSG00000270698	
ENSG00000248682	
ENSG00000214259	
ENSG00000163703	
ENSG00000163703	ENSP00000507127.1
ENSG00000163703	ENSP00000500961.2
ENSG00000163703	ENSP00000506842.1
ENSG00000163703	ENSP00000507865.1
ENSG00000163703	ENSP00000501208.1
ENSG00000163703	ENSP00000507258.1
ENSG00000163703	ENSP00000507076.1
ENSG00000163703	ENSP00000507906.1
ENSG00000163703	ENSP00000507522.1
ENSG00000163703	ENSP00000508018.1
ENSG00000163703	ENSP00000373322.3
ENSG00000163703	ENSP00000393643.2
ENSG00000163703	ENSP00000501128.1
ENSG00000163703	ENSP00000508016.1
ENSG00000163703	ENSP00000507251.1
ENSG00000163703	ENSP00000508386.1
ENSG00000163703	ENSP00000507931.1
ENSG00000163703	ENSP00000506906.1
ENSG00000163703	ENSP00000506927.1
ENSG00000163703	ENSP00000508342.1
ENSG00000163703	ENSP00000501009.2
ENSG00000163703	ENSP00000508209.1
ENSG00000163703	ENSP00000507674.1
ENSG00000163703	ENSP00000506972.1
ENSG00000163703	ENSP00000506959.1
ENSG00000163703	ENSP00000506879.1
ENSG00000163703	ENSP00000508321.1
ENSG00000163703	ENSP00000507946.1
ENSG00000163703	ENSP00000321856.5
ENSG00000163703	ENSP00000507904.1
ENSG00000163703	ENSP00000508358.1
ENSG00000163703	ENSP00000508148.1
ENSG00000163703	ENSP00000507973.1
ENSG00000163703	ENSP00000508218.1
ENSG00000163703	ENSP00000507737.1
ENSG00000163703	ENSP00000507177.1
ENSG00000163703	ENSP00000507718.1
ENSG00000163703	ENSP00000507437.1
ENSG00000163703	ENSP00000411021.2
ENSG00000163703	ENSP00000507761.1
ENSG00000163703	ENSP00000508212.1
ENSG00000163703	ENSP00000501186.2
ENSG00000163703	ENSP00000507114.1
ENSG00000163703	ENSP00000506901.1
ENSG00000163703	ENSP00000380355.4
ENSG00000163703	ENSP00000507886.1
ENSG00000163703	ENSP00000500985.2
ENSG00000163703	ENSP00000508180.1
ENSG00000163703	ENSP00000507930.1
ENSG00000163703	ENSP00000508163.1
ENSG00000163703	ENSP00000507565.1
ENSG00000163703	ENSP00000507395.1
ENSG00000163703	ENSP00000406556.3
ENSG00000286510	
ENSG00000306499	
ENSG00000306509	
ENSG00000306511	
ENSG00000140968	ENSP00000512951.1
ENSG00000140968	ENSP00000268638.4
ENSG00000140968	ENSP00000455816.1
ENSG00000140968	ENSP00000455048.2
ENSG00000140968	ENSP00000512952.1
ENSG00000140968	
ENSG00000140968	ENSP00000512953.1
ENSG00000140968	ENSP00000458047.1
ENSG00000140968	ENSP00000455784.1
ENSG00000140968	ENSP00000456992.2
ENSG00000140968	ENSP00000456395.2
ENSG00000140968	ENSP00000455760.2
ENSG00000140968	ENSP00000455452.1
ENSG00000289897	
ENSG00000306531	
ENSG00000286409	
ENSG00000280987	ENSP00000423533.1
ENSG00000280987	ENSP00000423521.2
ENSG00000280987	ENSP00000423695.1
ENSG00000280987	ENSP00000354346.4
ENSG00000280987	ENSP00000422233.1
ENSG00000280987	ENSP00000421218.1
ENSG00000280987	ENSP00000422319.1
ENSG00000280987	ENSP00000378279.2
ENSG00000280987	ENSP00000421666.1
ENSG00000280987	ENSP00000424431.1
ENSG00000280987	ENSP00000427168.1
ENSG00000306542	
ENSG00000228748	
ENSG00000114956	ENSP00000487122.1
ENSG00000114956	ENSP00000306964.3
ENSG00000114956	ENSP00000408209.1
ENSG00000114956	ENSP00000264093.4
ENSG00000114956	
ENSG00000106991	ENSP00000519367.1
ENSG00000106991	ENSP00000519368.1
ENSG00000106991	ENSP00000519285.1
ENSG00000106991	ENSP00000479015.1
ENSG00000106991	ENSP00000519369.1
ENSG00000106991	ENSP00000341917.3
ENSG00000106991	ENSP00000519370.1
ENSG00000106991	ENSP00000519371.1
ENSG00000106991	ENSP00000519249.1
ENSG00000106991	ENSP00000519250.1
ENSG00000106991	ENSP00000362299.4
ENSG00000106991	ENSP00000519286.1
ENSG00000106991	ENSP00000519287.1
ENSG00000106991	ENSP00000519394.1
ENSG00000106991	ENSP00000519372.1
ENSG00000106991	ENSP00000519373.1
ENSG00000106991	ENSP00000519374.1
ENSG00000106991	ENSP00000519251.1
ENSG00000106991	ENSP00000519395.1
ENSG00000106991	ENSP00000519416.1
ENSG00000106991	ENSP00000519417.1
ENSG00000106991	ENSP00000519337.1
ENSG00000106991	ENSP00000519375.1
ENSG00000106991	ENSP00000519338.1
ENSG00000106991	
ENSG00000306563	
ENSG00000150991	ENSP00000441543.1
ENSG00000150991	ENSP00000344818.5
ENSG00000150991	ENSP00000443053.1
ENSG00000150991	ENSP00000440205.1
ENSG00000150991	ENSP00000442800.1
ENSG00000150991	ENSP00000445337.1
ENSG00000150991	ENSP00000439492.1
ENSG00000150991	
ENSG00000150991	ENSP00000438289.1
ENSG00000150991	ENSP00000441238.1
ENSG00000150991	ENSP00000437452.1
ENSG00000150991	ENSP00000441556.1
ENSG00000306580	
ENSG00000233968	
ENSG00000237949	
ENSG00000172269	ENSP00000507302.1
ENSG00000172269	ENSP00000386597.2
ENSG00000172269	ENSP00000346142.4
ENSG00000172269	ENSP00000376579.3
ENSG00000172269	
ENSG00000172269	ENSP00000507312.1
ENSG00000172269	ENSP00000506856.1
ENSG00000172269	ENSP00000508196.1
ENSG00000172269	ENSP00000507168.1
ENSG00000172269	ENSP00000507163.1
ENSG00000172269	ENSP00000507326.1
ENSG00000172269	ENSP00000508129.1
ENSG00000172269	ENSP00000506800.1
ENSG00000172269	ENSP00000507398.1
ENSG00000172269	ENSP00000508008.1
ENSG00000172269	ENSP00000402019.1
ENSG00000172269	ENSP00000491336.1
ENSG00000172269	ENSP00000490380.1
ENSG00000172269	ENSP00000492088.1
ENSG00000172269	ENSP00000492730.1
ENSG00000172269	ENSP00000406591.1
ENSG00000172269	ENSP00000492027.1
ENSG00000147571	ENSP00000276571.3
ENSG00000274134	
ENSG00000279604	
ENSG00000244457	
ENSG00000306596	
ENSG00000213658	ENSP00000378845.3
ENSG00000213658	
ENSG00000213658	ENSP00000378841.3
ENSG00000213658	ENSP00000457036.1
ENSG00000213658	ENSP00000398793.2
ENSG00000213658	ENSP00000354119.5
ENSG00000213658	ENSP00000454793.1
ENSG00000213658	ENSP00000456761.1
ENSG00000213658	ENSP00000455728.1
ENSG00000139436	ENSP00000391813.2
ENSG00000139436	ENSP00000354282.5
ENSG00000139436	ENSP00000347464.3
ENSG00000139436	ENSP00000447465.1
ENSG00000139436	ENSP00000448832.1
ENSG00000139436	
ENSG00000139436	ENSP00000473637.1
ENSG00000139436	ENSP00000450348.1
ENSG00000139436	ENSP00000323833.9
ENSG00000201876	
ENSG00000235499	
ENSG00000253107	
ENSG00000306612	
ENSG00000204498	ENSP00000365316.4
ENSG00000204498	ENSP00000365318.4
ENSG00000204498	ENSP00000365315.4
ENSG00000204498	ENSP00000437148.1
ENSG00000204498	
ENSG00000306616	
ENSG00000170961	ENSP00000306991.4
ENSG00000198380	ENSP00000349860.4
ENSG00000198380	ENSP00000354347.4
ENSG00000198380	ENSP00000501332.1
ENSG00000198380	ENSP00000501469.1
ENSG00000198380	ENSP00000501359.1
ENSG00000306631	
ENSG00000306646	
ENSG00000306656	
ENSG00000306663	
ENSG00000254388	
ENSG00000306666	
ENSG00000253956	
ENSG00000273001	
ENSG00000156802	ENSP00000429331.1
ENSG00000156802	ENSP00000287394.5
ENSG00000156802	ENSP00000429213.1
ENSG00000156802	ENSP00000429617.1
ENSG00000156802	
ENSG00000306679	
ENSG00000306687	
ENSG00000306702	
ENSG00000263041	
ENSG00000306713	
ENSG00000289597	
ENSG00000258114	
ENSG00000306800	
ENSG00000262633	ENSP00000461460.1
ENSG00000262633	
ENSG00000238280	
ENSG00000264999	
ENSG00000179673	ENSP00000318032.3
ENSG00000229656	
ENSG00000277198	
ENSG00000289730	
ENSG00000216412	
ENSG00000004897	ENSP00000066544.3
ENSG00000004897	ENSP00000434614.1
ENSG00000004897	ENSP00000460830.1
ENSG00000004897	ENSP00000432211.1
ENSG00000004897	ENSP00000460279.1
ENSG00000004897	ENSP00000437339.1
ENSG00000004897	ENSP00000432105.1
ENSG00000004897	ENSP00000460132.1
ENSG00000004897	
ENSG00000004897	ENSP00000458904.1
ENSG00000004897	ENSP00000459307.1
ENSG00000004897	ENSP00000460424.1
ENSG00000004897	ENSP00000460061.1
ENSG00000004897	ENSP00000460454.1
ENSG00000004897	ENSP00000466424.1
ENSG00000283265	
ENSG00000116977	ENSP00000435632.1
ENSG00000116977	ENSP00000405504.2
ENSG00000116977	ENSP00000431398.1
ENSG00000116977	ENSP00000398630.2
ENSG00000116977	ENSP00000309576.2
ENSG00000116977	ENSP00000385999.3
ENSG00000116977	ENSP00000435460.1
ENSG00000116977	ENSP00000437007.1
ENSG00000116977	ENSP00000342139.6
ENSG00000116977	ENSP00000410843.2
ENSG00000116977	ENSP00000408657.2
ENSG00000116977	ENSP00000238181.7
ENSG00000116977	
ENSG00000116977	ENSP00000355543.4
ENSG00000116977	ENSP00000413278.2
ENSG00000116977	ENSP00000407428.2
ENSG00000116977	ENSP00000434860.1
ENSG00000116977	ENSP00000437040.1
ENSG00000116977	ENSP00000431884.1
ENSG00000220412	
ENSG00000207300	
ENSG00000169976	ENSP00000356541.2
ENSG00000219297	
ENSG00000135604	ENSP00000513678.1
ENSG00000135604	ENSP00000356540.4
ENSG00000135604	ENSP00000513679.1
ENSG00000135604	ENSP00000513680.1
ENSG00000204314	
ENSG00000204314	ENSP00000364292.3
ENSG00000204314	ENSP00000211413.5
ENSG00000306833	
ENSG00000306852	
ENSG00000233387	
ENSG00000287358	
ENSG00000285085	ENSP00000396077.2
ENSG00000285085	
ENSG00000306876	
ENSG00000306881	
ENSG00000083097	ENSP00000237163.6
ENSG00000083097	ENSP00000195654.3
ENSG00000083097	ENSP00000358754.3
ENSG00000083097	ENSP00000474846.1
ENSG00000083097	
ENSG00000306888	
ENSG00000306889	
ENSG00000306900	
ENSG00000306903	
ENSG00000203565	
ENSG00000222126	
ENSG00000306920	
ENSG00000306958	
ENSG00000306988	
ENSG00000306996	
ENSG00000290921	
ENSG00000168280	
ENSG00000168280	ENSP00000393379.1
ENSG00000168280	ENSP00000503013.1
ENSG00000168280	ENSP00000504145.1
ENSG00000168280	ENSP00000504362.1
ENSG00000168280	ENSP00000503535.1
ENSG00000168280	ENSP00000503636.1
ENSG00000168280	ENSP00000503955.1
ENSG00000168280	ENSP00000503401.1
ENSG00000168280	ENSP00000504291.1
ENSG00000168280	ENSP00000503196.1
ENSG00000168280	ENSP00000503234.1
ENSG00000168280	ENSP00000503797.1
ENSG00000168280	ENSP00000503589.1
ENSG00000168280	ENSP00000504288.1
ENSG00000278518	
ENSG00000307027	
ENSG00000307033	
ENSG00000307047	
ENSG00000307050	
ENSG00000227128	
ENSG00000228566	
ENSG00000279358	
ENSG00000266215	
ENSG00000218109	
ENSG00000255379	
ENSG00000239872	
ENSG00000203334	
ENSG00000201243	
ENSG00000222589	
ENSG00000180720	ENSP00000409378.2
ENSG00000180720	ENSP00000507561.1
ENSG00000242079	
ENSG00000206661	
ENSG00000222546	
ENSG00000264092	
ENSG00000207027	
ENSG00000201761	
ENSG00000252264	
ENSG00000137727	ENSP00000260283.4
ENSG00000137727	ENSP00000437905.1
ENSG00000137727	ENSP00000432076.1
ENSG00000137727	ENSP00000436319.1
ENSG00000137727	ENSP00000436522.1
ENSG00000137727	ENSP00000431399.1
ENSG00000137727	ENSP00000507405.1
ENSG00000206950	
ENSG00000252035	
ENSG00000038382	ENSP00000513786.1
ENSG00000038382	ENSP00000339299.4
ENSG00000038382	
ENSG00000038382	ENSP00000421555.2
ENSG00000038382	ENSP00000515916.1
ENSG00000038382	ENSP00000445592.1
ENSG00000038382	ENSP00000426342.2
ENSG00000038382	ENSP00000513787.1
ENSG00000038382	ENSP00000492184.2
ENSG00000307127	
ENSG00000199127	
ENSG00000293336	
ENSG00000252067	
ENSG00000264788	
ENSG00000239291	
ENSG00000307213	
ENSG00000240189	
ENSG00000307215	
ENSG00000307239	
ENSG00000307244	
ENSG00000262265	
ENSG00000239175	
ENSG00000307246	
ENSG00000261872	
ENSG00000200719	
ENSG00000307261	
ENSG00000196156	ENSP00000375151.2
ENSG00000252505	
ENSG00000285972	
ENSG00000221616	
ENSG00000307266	
ENSG00000199620	
ENSG00000244537	ENSP00000366955.2
ENSG00000285852	
ENSG00000263794	
ENSG00000252735	
ENSG00000198443	ENSP00000381489.1
ENSG00000206871	
ENSG00000251439	
ENSG00000238936	
ENSG00000239886	ENSP00000366950.3
ENSG00000276685	
ENSG00000204873	ENSP00000392189.2
ENSG00000252710	
ENSG00000307302	
ENSG00000187272	ENSP00000254072.6
ENSG00000222099	
ENSG00000307334	
ENSG00000206867	
ENSG00000241595	ENSP00000334922.2
ENSG00000307416	
ENSG00000239039	
ENSG00000229351	
ENSG00000277418	
ENSG00000237183	
ENSG00000307435	
ENSG00000199640	
ENSG00000212658	ENSP00000375148.1
ENSG00000201316	
ENSG00000180525	
ENSG00000263372	
ENSG00000175175	ENSP00000312411.2
ENSG00000206852	
ENSG00000200986	
ENSG00000201763	
ENSG00000202265	
ENSG00000206975	
ENSG00000239580	
ENSG00000252210	
ENSG00000103313	ENSP00000219596.1
ENSG00000103313	ENSP00000339639.4
ENSG00000103313	ENSP00000444178.1
ENSG00000103313	ENSP00000438611.1
ENSG00000103313	ENSP00000437486.1
ENSG00000103313	ENSP00000444615.1
ENSG00000103313	
ENSG00000103313	ENSP00000445079.1
ENSG00000103313	ENSP00000444471.1
ENSG00000103313	ENSP00000438711.1
ENSG00000103313	ENSP00000458312.1
ENSG00000103313	ENSP00000461186.1
ENSG00000103313	ENSP00000460269.1
ENSG00000103313	ENSP00000460551.1
ENSG00000212473	
ENSG00000200714	
ENSG00000222205	
ENSG00000206853	
ENSG00000233395	
ENSG00000222889	
ENSG00000277740	
ENSG00000207816	
ENSG00000243532	
ENSG00000252594	
ENSG00000275128	
ENSG00000223220	
ENSG00000252509	
ENSG00000206649	
ENSG00000108384	
ENSG00000108384	ENSP00000463121.1
ENSG00000108384	ENSP00000464056.2
ENSG00000108384	ENSP00000513395.1
ENSG00000108384	ENSP00000513392.1
ENSG00000108384	ENSP00000513393.1
ENSG00000108384	ENSP00000513396.1
ENSG00000108384	ENSP00000513397.1
ENSG00000108384	ENSP00000513398.1
ENSG00000108384	ENSP00000432421.1
ENSG00000108384	ENSP00000513399.1
ENSG00000108384	ENSP00000336701.4
ENSG00000108384	ENSP00000436761.1
ENSG00000108384	ENSP00000431637.1
ENSG00000108384	ENSP00000433332.1
ENSG00000108384	ENSP00000513400.1
ENSG00000108384	ENSP00000391450.2
ENSG00000108384	ENSP00000513401.1
ENSG00000108384	ENSP00000463473.1
ENSG00000108384	ENSP00000513402.1
ENSG00000108384	ENSP00000407282.1
ENSG00000108384	ENSP00000482326.1
ENSG00000108384	ENSP00000401741.1
ENSG00000108384	ENSP00000463658.1
ENSG00000239184	
ENSG00000223293	
ENSG00000222231	
ENSG00000251904	
ENSG00000277063	
ENSG00000265588	
ENSG00000207036	
ENSG00000206701	
ENSG00000202095	
ENSG00000202112	
ENSG00000284288	
ENSG00000242315	
ENSG00000252935	
ENSG00000252755	
ENSG00000207215	
ENSG00000222416	
ENSG00000226808	
ENSG00000207378	
ENSG00000241550	
ENSG00000276673	
ENSG00000207067	
ENSG00000202310	
ENSG00000199667	
ENSG00000212414	
ENSG00000221387	
ENSG00000202399	
ENSG00000221753	
ENSG00000252558	
ENSG00000252593	
ENSG00000206719	
ENSG00000266756	
ENSG00000169136	ENSP00000470633.1
ENSG00000169136	ENSP00000396954.1
ENSG00000169136	ENSP00000471162.1
ENSG00000169136	ENSP00000470978.1
ENSG00000169136	ENSP00000470464.1
ENSG00000275041	
ENSG00000200806	
ENSG00000199450	
ENSG00000207334	
ENSG00000206776	
ENSG00000251840	
ENSG00000239115	
ENSG00000244033	
ENSG00000240151	
ENSG00000238399	
ENSG00000201782	
ENSG00000252297	
ENSG00000276479	
ENSG00000283172	
ENSG00000252158	
ENSG00000252852	
ENSG00000207704	
ENSG00000222795	
ENSG00000013392	ENSP00000358739.3
ENSG00000199732	
ENSG00000238372	
ENSG00000278374	
ENSG00000222146	
ENSG00000276961	
ENSG00000266712	
ENSG00000221261	
ENSG00000221768	
ENSG00000168394	
ENSG00000168394	ENSP00000513708.1
ENSG00000168394	ENSP00000513709.1
ENSG00000168394	ENSP00000346206.5
ENSG00000168394	ENSP00000513710.1
ENSG00000168394	ENSP00000513711.1
ENSG00000168394	ENSP00000494148.2
ENSG00000168394	ENSP00000513712.1
ENSG00000206695	
ENSG00000271555	
ENSG00000288611	ENSP00000501711.1
ENSG00000248911	
ENSG00000307488	
ENSG00000150556	
ENSG00000150556	ENSP00000387077.3
ENSG00000150556	ENSP00000386479.1
ENSG00000150556	ENSP00000386650.1
ENSG00000150556	ENSP00000388361.1
ENSG00000150556	ENSP00000412070.1
ENSG00000150556	ENSP00000410840.1
ENSG00000150556	ENSP00000280115.8
ENSG00000236769	
ENSG00000095059	ENSP00000471466.1
ENSG00000095059	ENSP00000210060.6
ENSG00000095059	ENSP00000469366.1
ENSG00000095059	ENSP00000472096.1
ENSG00000095059	ENSP00000221303.5
ENSG00000095059	ENSP00000472330.1
ENSG00000095059	ENSP00000471886.1
ENSG00000095059	
ENSG00000095059	ENSP00000472122.1
ENSG00000095059	ENSP00000468993.1
ENSG00000095059	ENSP00000470754.1
ENSG00000095059	ENSP00000472094.1
